nazov,date,daily_pocet_do,daily_pocet_z,daily_total,zemepisna_sirka,zemepisna_dlzka,smer_do,smer_z,weekday,is_weekend,month,year
#16 - Trenčianska,2025-04-14,395,456,851,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,4,2025
#16 - Trenčianska,2025-04-15,160,207,367,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,4,2025
#16 - Trenčianska,2025-04-16,400,503,903,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,4,2025
#16 - Trenčianska,2025-04-17,288,359,647,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,4,2025
#16 - Trenčianska,2025-04-19,193,238,431,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,4,2025
#16 - Trenčianska,2025-04-21,5,7,12,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,4,2025
#16 - Trenčianska,2025-04-22,365,442,807,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,4,2025
#16 - Trenčianska,2025-04-23,462,547,1009,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,4,2025
#16 - Trenčianska,2025-04-24,335,396,731,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,4,2025
#16 - Trenčianska,2025-04-25,149,193,342,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,4,2025
#16 - Trenčianska,2025-04-26,138,175,313,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,4,2025
#16 - Trenčianska,2025-04-27,396,416,812,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,4,2025
#16 - Trenčianska,2025-04-28,461,499,960,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,4,2025
#16 - Trenčianska,2025-04-29,509,591,1100,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,4,2025
#16 - Trenčianska,2025-04-30,481,571,1052,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,4,2025
#16 - Trenčianska,2025-05-01,394,478,872,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,5,2025
#16 - Trenčianska,2025-05-02,377,468,845,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,5,2025
#16 - Trenčianska,2025-05-03,276,336,612,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,5,2025
#16 - Trenčianska,2025-05-04,129,132,261,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,5,2025
#16 - Trenčianska,2025-05-05,137,198,335,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,5,2025
#16 - Trenčianska,2025-05-06,204,201,405,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,5,2025
#16 - Trenčianska,2025-05-07,335,383,718,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,5,2025
#16 - Trenčianska,2025-05-08,210,268,478,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,5,2025
#16 - Trenčianska,2025-05-09,276,357,633,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,5,2025
#16 - Trenčianska,2025-05-10,297,384,681,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,5,2025
#16 - Trenčianska,2025-05-11,280,334,614,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,5,2025
#16 - Trenčianska,2025-05-12,415,449,864,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,5,2025
#16 - Trenčianska,2025-05-13,464,554,1018,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,5,2025
#16 - Trenčianska,2025-05-14,471,560,1031,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,5,2025
#16 - Trenčianska,2025-05-15,314,349,663,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,5,2025
#16 - Trenčianska,2025-05-16,282,336,618,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,5,2025
#16 - Trenčianska,2025-05-17,178,197,375,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,5,2025
#16 - Trenčianska,2025-05-18,106,115,221,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,5,2025
#16 - Trenčianska,2025-05-19,257,336,593,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,5,2025
#16 - Trenčianska,2025-05-20,432,492,924,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,5,2025
#16 - Trenčianska,2025-05-21,406,452,858,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,5,2025
#16 - Trenčianska,2025-05-22,275,351,626,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,5,2025
#16 - Trenčianska,2025-05-23,268,345,613,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,5,2025
#16 - Trenčianska,2025-05-24,280,320,600,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,5,2025
#16 - Trenčianska,2025-05-25,348,363,711,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,5,2025
#16 - Trenčianska,2025-05-26,248,310,558,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,5,2025
#16 - Trenčianska,2025-05-27,420,520,940,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,5,2025
#16 - Trenčianska,2025-05-28,368,447,815,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,5,2025
#16 - Trenčianska,2025-05-29,330,442,772,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,5,2025
#16 - Trenčianska,2025-05-30,355,451,806,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,5,2025
#16 - Trenčianska,2025-05-31,331,458,789,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,5,2025
#16 - Trenčianska,2025-06-01,337,379,716,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,6,2025
#16 - Trenčianska,2025-06-02,428,517,945,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,6,2025
#16 - Trenčianska,2025-06-03,381,423,804,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,6,2025
#16 - Trenčianska,2025-06-04,535,611,1146,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,6,2025
#16 - Trenčianska,2025-06-05,460,573,1033,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,6,2025
#16 - Trenčianska,2025-06-06,460,503,963,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,6,2025
#16 - Trenčianska,2025-06-07,240,300,540,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,6,2025
#16 - Trenčianska,2025-06-08,66,98,164,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,6,2025
#16 - Trenčianska,2025-06-09,489,517,1006,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,6,2025
#16 - Trenčianska,2025-06-10,523,630,1153,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,6,2025
#16 - Trenčianska,2025-06-11,487,575,1062,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,6,2025
#16 - Trenčianska,2025-06-12,555,613,1168,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,6,2025
#16 - Trenčianska,2025-06-13,432,510,942,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,6,2025
#16 - Trenčianska,2025-06-14,268,311,579,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,6,2025
#16 - Trenčianska,2025-06-15,298,361,659,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,6,2025
#16 - Trenčianska,2025-06-16,268,314,582,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,6,2025
#16 - Trenčianska,2025-06-17,498,550,1048,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,6,2025
#16 - Trenčianska,2025-06-18,510,628,1138,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,6,2025
#16 - Trenčianska,2025-06-19,544,584,1128,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,6,2025
#16 - Trenčianska,2025-06-20,441,512,953,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,6,2025
#16 - Trenčianska,2025-06-21,318,386,704,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,6,2025
#16 - Trenčianska,2025-06-22,340,383,723,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,6,2025
#16 - Trenčianska,2025-06-23,410,480,890,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,6,2025
#16 - Trenčianska,2025-06-24,503,585,1088,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,6,2025
#16 - Trenčianska,2025-06-25,14,5,19,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,6,2025
#16 - Trenčianska,2025-06-26,448,545,993,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,6,2025
#16 - Trenčianska,2025-06-27,389,471,860,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,6,2025
#16 - Trenčianska,2025-06-28,273,302,575,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,6,2025
#16 - Trenčianska,2025-06-29,255,291,546,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,6,2025
#16 - Trenčianska,2025-07-02,464,542,1006,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,7,2025
#16 - Trenčianska,2025-07-03,388,502,890,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,7,2025
#16 - Trenčianska,2025-07-04,360,438,798,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,7,2025
#16 - Trenčianska,2025-07-05,324,333,657,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,7,2025
#16 - Trenčianska,2025-07-06,227,266,493,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,7,2025
#16 - Trenčianska,2025-07-07,283,309,592,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,7,2025
#16 - Trenčianska,2025-07-08,86,115,201,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,7,2025
#16 - Trenčianska,2025-07-09,216,261,477,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,7,2025
#16 - Trenčianska,2025-07-10,292,404,696,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,7,2025
#16 - Trenčianska,2025-07-11,305,372,677,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,7,2025
#16 - Trenčianska,2025-07-12,236,293,529,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,7,2025
#16 - Trenčianska,2025-07-13,319,358,677,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,7,2025
#16 - Trenčianska,2025-07-14,441,504,945,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,7,2025
#16 - Trenčianska,2025-07-16,435,563,998,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,7,2025
#16 - Trenčianska,2025-07-17,259,353,612,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,7,2025
#16 - Trenčianska,2025-07-18,171,228,399,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,7,2025
#16 - Trenčianska,2025-07-19,319,408,727,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,7,2025
#16 - Trenčianska,2025-07-20,326,348,674,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,7,2025
#16 - Trenčianska,2025-07-21,357,460,817,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,7,2025
#16 - Trenčianska,2025-07-22,488,621,1109,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,7,2025
#16 - Trenčianska,2025-07-23,537,588,1125,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,7,2025
#16 - Trenčianska,2025-07-24,361,478,839,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,7,2025
#16 - Trenčianska,2025-07-25,356,403,759,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,7,2025
#16 - Trenčianska,2025-07-26,101,121,222,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,7,2025
#16 - Trenčianska,2025-07-27,155,203,358,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,7,2025
#16 - Trenčianska,2025-07-28,371,428,799,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,7,2025
#16 - Trenčianska,2025-07-29,450,537,987,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,7,2025
#16 - Trenčianska,2025-07-30,489,584,1073,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,7,2025
#16 - Trenčianska,2025-08-01,285,344,629,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,8,2025
#16 - Trenčianska,2025-08-02,272,350,622,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,8,2025
#16 - Trenčianska,2025-08-03,238,321,559,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,8,2025
#16 - Trenčianska,2025-08-04,397,477,874,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,8,2025
#16 - Trenčianska,2025-08-05,543,595,1138,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,8,2025
#16 - Trenčianska,2025-08-06,502,564,1066,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,8,2025
#16 - Trenčianska,2025-08-07,464,557,1021,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,8,2025
#16 - Trenčianska,2025-08-09,290,326,616,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,8,2025
#16 - Trenčianska,2025-08-10,250,274,524,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,8,2025
#16 - Trenčianska,2025-08-11,433,509,942,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,8,2025
#16 - Trenčianska,2025-08-12,491,573,1064,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,8,2025
#16 - Trenčianska,2025-08-13,490,622,1112,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,8,2025
#16 - Trenčianska,2025-08-14,457,538,995,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,8,2025
#16 - Trenčianska,2025-08-15,353,454,807,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,8,2025
#16 - Trenčianska,2025-08-16,240,324,564,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,8,2025
#16 - Trenčianska,2025-08-17,307,367,674,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,8,2025
#16 - Trenčianska,2025-08-18,479,531,1010,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,8,2025
#16 - Trenčianska,2025-08-19,521,580,1101,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,8,2025
#16 - Trenčianska,2025-08-21,222,263,485,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,8,2025
#16 - Trenčianska,2025-08-22,279,334,613,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,8,2025
#16 - Trenčianska,2025-08-23,232,273,505,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,8,2025
#16 - Trenčianska,2025-08-24,286,321,607,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,8,2025
#16 - Trenčianska,2025-08-25,391,495,886,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,8,2025
#16 - Trenčianska,2025-08-26,472,565,1037,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,8,2025
#16 - Trenčianska,2025-08-27,454,502,956,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,8,2025
#16 - Trenčianska,2025-08-29,245,275,520,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,8,2025
#16 - Trenčianska,2025-08-30,187,231,418,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,8,2025
#16 - Trenčianska,2025-08-31,177,214,391,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,8,2025
#16 - Trenčianska,2025-09-01,493,563,1056,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,9,2025
#16 - Trenčianska,2025-09-02,499,592,1091,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,9,2025
#16 - Trenčianska,2025-09-03,526,601,1127,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,9,2025
#16 - Trenčianska,2025-09-04,527,624,1151,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,9,2025
#16 - Trenčianska,2025-09-05,451,533,984,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,9,2025
#16 - Trenčianska,2025-09-06,292,332,624,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,9,2025
#16 - Trenčianska,2025-09-07,400,438,838,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,9,2025
#16 - Trenčianska,2025-09-08,460,528,988,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,9,2025
#16 - Trenčianska,2025-09-09,510,592,1102,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,9,2025
#16 - Trenčianska,2025-09-10,191,262,453,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,9,2025
#16 - Trenčianska,2025-09-11,462,555,1017,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,9,2025
#16 - Trenčianska,2025-09-12,399,451,850,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,9,2025
#16 - Trenčianska,2025-09-13,208,275,483,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,9,2025
#16 - Trenčianska,2025-09-14,102,167,269,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,9,2025
#16 - Trenčianska,2025-09-15,381,391,772,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,9,2025
#16 - Trenčianska,2025-09-16,326,395,721,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,9,2025
#16 - Trenčianska,2025-09-17,394,499,893,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,9,2025
#16 - Trenčianska,2025-09-18,433,531,964,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,9,2025
#16 - Trenčianska,2025-09-19,458,489,947,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,9,2025
#16 - Trenčianska,2025-09-20,359,414,773,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,9,2025
#16 - Trenčianska,2025-09-21,373,442,815,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,9,2025
#16 - Trenčianska,2025-09-22,476,568,1044,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,9,2025
#16 - Trenčianska,2025-09-23,363,428,791,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,9,2025
#16 - Trenčianska,2025-09-24,148,183,331,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,9,2025
#16 - Trenčianska,2025-09-25,128,180,308,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,9,2025
#16 - Trenčianska,2025-09-26,105,154,259,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,9,2025
#16 - Trenčianska,2025-09-27,196,227,423,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,9,2025
#16 - Trenčianska,2025-09-28,189,244,433,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,9,2025
#16 - Trenčianska,2025-09-29,319,435,754,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,9,2025
#16 - Trenčianska,2025-09-30,309,421,730,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,9,2025
#16 - Trenčianska,2025-10-01,290,349,639,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,10,2025
#16 - Trenčianska,2025-10-02,305,367,672,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,10,2025
#16 - Trenčianska,2025-10-03,230,293,523,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,10,2025
#16 - Trenčianska,2025-10-04,151,180,331,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,10,2025
#16 - Trenčianska,2025-10-05,125,158,283,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,10,2025
#16 - Trenčianska,2025-10-06,168,228,396,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,10,2025
#16 - Trenčianska,2025-10-07,273,365,638,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,10,2025
#16 - Trenčianska,2025-10-08,358,457,815,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,10,2025
#16 - Trenčianska,2025-10-09,216,248,464,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,10,2025
#16 - Trenčianska,2025-10-10,212,277,489,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,10,2025
#16 - Trenčianska,2025-10-11,144,177,321,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,10,2025
#16 - Trenčianska,2025-10-12,168,183,351,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,10,2025
#16 - Trenčianska,2025-10-13,297,366,663,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,10,2025
#16 - Trenčianska,2025-10-14,327,411,738,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,10,2025
#16 - Trenčianska,2025-10-15,284,363,647,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,10,2025
#16 - Trenčianska,2025-10-16,292,358,650,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,10,2025
#16 - Trenčianska,2025-10-17,211,275,486,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,10,2025
#16 - Trenčianska,2025-10-18,95,175,270,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,10,2025
#16 - Trenčianska,2025-10-19,138,161,299,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,10,2025
#16 - Trenčianska,2025-10-20,249,323,572,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,10,2025
#16 - Trenčianska,2025-10-21,252,343,595,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,10,2025
#16 - Trenčianska,2025-10-23,188,292,480,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,10,2025
#16 - Trenčianska,2025-10-24,127,188,315,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,10,2025
#16 - Trenčianska,2025-10-25,1,5,6,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,10,2025
#16 - Trenčianska,2025-10-28,188,295,483,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,10,2025
#16 - Trenčianska,2025-10-29,270,389,659,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,10,2025
#16 - Trenčianska,2025-10-30,207,311,518,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,10,2025
#16 - Trenčianska,2025-10-31,173,237,410,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,10,2025
#16 - Trenčianska,2025-11-01,141,179,320,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,11,2025
#16 - Trenčianska,2025-11-02,110,148,258,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,11,2025
#16 - Trenčianska,2025-11-03,117,144,261,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,11,2025
#16 - Trenčianska,2025-11-04,265,387,652,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,11,2025
#16 - Trenčianska,2025-11-05,252,362,614,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,11,2025
#16 - Trenčianska,2025-11-06,225,345,570,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,11,2025
#16 - Trenčianska,2025-11-07,190,276,466,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,11,2025
#16 - Trenčianska,2025-11-08,69,107,176,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,11,2025
#16 - Trenčianska,2025-11-09,81,151,232,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,11,2025
#16 - Trenčianska,2025-11-10,220,321,541,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,11,2025
#16 - Trenčianska,2025-11-11,194,343,537,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,11,2025
#16 - Trenčianska,2025-11-12,180,306,486,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,11,2025
#16 - Trenčianska,2025-11-13,160,270,430,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,11,2025
#16 - Trenčianska,2025-11-14,113,186,299,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,11,2025
#16 - Trenčianska,2025-11-15,0,3,3,48.151117,17.138556,Miletičova,Dulovo Námestie,5,1,11,2025
#16 - Trenčianska,2025-11-16,60,83,143,48.151117,17.138556,Miletičova,Dulovo Námestie,6,1,11,2025
#16 - Trenčianska,2025-11-17,32,64,96,48.151117,17.138556,Miletičova,Dulovo Námestie,0,0,11,2025
#16 - Trenčianska,2025-11-18,162,256,418,48.151117,17.138556,Miletičova,Dulovo Námestie,1,0,11,2025
#16 - Trenčianska,2025-11-19,166,258,424,48.151117,17.138556,Miletičova,Dulovo Námestie,2,0,11,2025
#16 - Trenčianska,2025-11-20,147,239,386,48.151117,17.138556,Miletičova,Dulovo Námestie,3,0,11,2025
#16 - Trenčianska,2025-11-21,132,190,322,48.151117,17.138556,Miletičova,Dulovo Námestie,4,0,11,2025
